submit_id,user_name,code,problem,lang,verdict,contest_id
78783031,Asif32,"['#include<stdio.h>\r\n\r\nint main()\r\n{\r\n    int n,i,j,k;\r\n    long long arr[1000][3],sum;\r\n\r\n    scanf(""%d"",&n);\r\n\r\n    for(i=0;i<n;i++){\r\n        for(j=0;j<3;j++){\r\n            scanf(""%lld"",&arr[i][j]);\r\n        }\r\n    }\r\n    for(i=0;i<n;i++){\r\n        sum=arr[i][0]+arr[i][1]+arr[i][2];\r\n        printf(""%lld"",sum/2);\r\n        if(i==(n-1))\r\n        break;\r\n        printf(""\\n"");\r\n       }\r\n    return 0;\r\n}\r\n']",A - Three Piles of Candies,MS C++ 2017,OK,1196
78782198,Shuvro.Das,"['#include<bits/stdc++.h>\r\n#define        ls    long long signed\r\n#define        ll     long long int\r\n#define        ld    long double\r\n#define        fr   for (int i=0; i<n; i++)\r\n#define        pf    printf\r\n#define        dl     double\r\nll i,j;\r\nusing namespace std;\r\nint main()\r\n{\r\n    ll t;\r\n    cin>>t;\r\n    while(t--)\r\n    {\r\n        ll a,b,c;\r\n        cin>>a>>b>>c;\r\n        cout<<(a+b+c)/2<<endl;\r\n    }\r\n    return 0;\r\n}\r\n']",A - Three Piles of Candies,GNU C++17,OK,1196
78782190,Asif32,['1196A.c'],A - Three Piles of Candies,MS C++ 2017,COMPILATION_ERROR,1196
78780536,ayush_0106,"['import math\r\nq = int(input())\r\nwhile q:\r\n    a,b,c = input().split()\r\n    a = int(a)\r\n    b = int(b)\r\n    c = int(c)\r\n    q-=1\r\n    print((a+b+c)//2)\r\n    ']",A - Three Piles of Candies,PyPy 3,OK,1196
78779816,ayush_0106,"['q = int(input())\r\nwhile q:\r\n    a,b,c = input().split()\r\n    a = int(a)\r\n    b = int(b)\r\n    c = int(c)\r\n    q-=1\r\n    print(int((a+b+c)/2))\r\n']",A - Three Piles of Candies,PyPy 3,WRONG_ANSWER,1196
78773657,rniya,"['#include <bits/stdc++.h>\nusing namespace std;\ntypedef long long ll;\n#define debug(x) cout << #x << \'=\' << x << \'\\n\'\nconst long long MOD=1e9+7;\n//const long long MOD=998244353;\nconst int INF=1e9;\nconst long long IINF=1e18;\nconst int dx[4]={1,0,-1,0};\nconst int dy[4]={0,1,0,-1};\nconst char dir[4]={\'D\',\'R\',\'U\',\'L\'};\n\ntemplate<typename T>\nistream &operator>>(istream &is,vector<T> &v){\n    for (T &x:v) is >> x;\n    return is;\n}\ntemplate<typename T>\nostream &operator<<(ostream &os,const vector<T> &v){\n    for (int i=0;i<v.size();++i){\n        os << v[i] << (i+1==v.size()?\'\\n\':\' \');\n    }\n    return os;\n}\ntemplate<typename T,typename U>\nostream &operator<<(ostream &os,const pair<T,U> &p){\n    cout << \'(\' << p.first << \',\' << p.second << \')\';\n    return os;\n}\n\ntemplate<class T> inline bool chmin(T &a,T b){\n    if (a>b){a=b; return true;} return false;\n}\ntemplate<class T> inline bool chmax(T &a,T b){\n    if (a<b){a=b; return true;} return false;\n}\n\nconst int MAX_N=2e5+10;\n\nint n,k;\nll a[MAX_N];\n\nvoid solve(){\n    ll sum=0;\n    for (int i=0;i<n;++i) sum+=a[i];\n    if (abs(sum-k)&1LL){cout << ""NO"" << \'\\n\'; return;}\n    vector<int> ans;\n    sum=0; int s=0;\n    for (int i=0;i<n;++i){\n        sum+=a[i];\n        if ((sum&1LL)&&s<k-1){\n            ans.emplace_back(i+1); ++s;\n            sum=0;\n        }\n    }\n    if (s<k-1){cout << ""NO"" << \'\\n\'; return;}\n    if (0<s&&ans.back()==n){cout << ""NO"" << \'\\n\'; return;}\n    ans.emplace_back(n); ++s;\n    cout << ""YES"" << \'\\n\';\n    for (int i=0;i<s;++i) cout << ans[i] << (i+1==s?\'\\n\':\' \');\n}\n\nint main(){\n    cin.tie(0);\n    ios::sync_with_stdio(false);\n    int t; cin >> t;\n    for (;t--;){\n        cin >> n >> k;\n        for (int i=0;i<n;++i) cin >> a[i];\n        solve();\n    }\n}']",B - Odd Sum Segments,GNU C++17 (64),OK,1196
78773581,rniya,"['#include <bits/stdc++.h>\nusing namespace std;\ntypedef long long ll;\n#define debug(x) cout << #x << \'=\' << x << \'\\n\'\nconst long long MOD=1e9+7;\n//const long long MOD=998244353;\nconst int INF=1e9;\nconst long long IINF=1e18;\nconst int dx[4]={1,0,-1,0};\nconst int dy[4]={0,1,0,-1};\nconst char dir[4]={\'D\',\'R\',\'U\',\'L\'};\n\ntemplate<typename T>\nistream &operator>>(istream &is,vector<T> &v){\n    for (T &x:v) is >> x;\n    return is;\n}\ntemplate<typename T>\nostream &operator<<(ostream &os,const vector<T> &v){\n    for (int i=0;i<v.size();++i){\n        os << v[i] << (i+1==v.size()?\'\\n\':\' \');\n    }\n    return os;\n}\ntemplate<typename T,typename U>\nostream &operator<<(ostream &os,const pair<T,U> &p){\n    cout << \'(\' << p.first << \',\' << p.second << \')\';\n    return os;\n}\n\ntemplate<class T> inline bool chmin(T &a,T b){\n    if (a>b){a=b; return true;} return false;\n}\ntemplate<class T> inline bool chmax(T &a,T b){\n    if (a<b){a=b; return true;} return false;\n}\n\nconst int MAX_N=2e5+10;\n\nint n,k;\nll a[MAX_N];\n\nvoid solve(){\n    ll sum=accumulate(a,a+n,0);\n    if (abs(sum-k)&1LL){cout << ""NO"" << \'\\n\'; return;}\n    vector<int> ans;\n    sum=0; int s=0;\n    for (int i=0;i<n;++i){\n        sum+=a[i];\n        if ((sum&1LL)&&s<k-1){\n            ans.emplace_back(i+1); ++s;\n            sum=0;\n        }\n    }\n    if (s<k-1){cout << ""NO"" << \'\\n\'; return;}\n    if (ans.back()==n){cout << ""NO"" << \'\\n\'; return;}\n    ans.emplace_back(n); ++s;\n    cout << ""YES"" << \'\\n\';\n    for (int i=0;i<s;++i) cout << ans[i] << (i+1==s?\'\\n\':\' \');\n}\n\nint main(){\n    cin.tie(0);\n    ios::sync_with_stdio(false);\n    int t; cin >> t;\n    for (;t--;){\n        cin >> n >> k;\n        for (int i=0;i<n;++i) cin >> a[i];\n        solve();\n    }\n}']",B - Odd Sum Segments,GNU C++17 (64),RUNTIME_ERROR,1196
78773482,rniya,"['#include <bits/stdc++.h>\nusing namespace std;\ntypedef long long ll;\n#define debug(x) cout << #x << \'=\' << x << \'\\n\'\nconst long long MOD=1e9+7;\n//const long long MOD=998244353;\nconst int INF=1e9;\nconst long long IINF=1e18;\nconst int dx[4]={1,0,-1,0};\nconst int dy[4]={0,1,0,-1};\nconst char dir[4]={\'D\',\'R\',\'U\',\'L\'};\n\ntemplate<typename T>\nistream &operator>>(istream &is,vector<T> &v){\n    for (T &x:v) is >> x;\n    return is;\n}\ntemplate<typename T>\nostream &operator<<(ostream &os,const vector<T> &v){\n    for (int i=0;i<v.size();++i){\n        os << v[i] << (i+1==v.size()?\'\\n\':\' \');\n    }\n    return os;\n}\ntemplate<typename T,typename U>\nostream &operator<<(ostream &os,const pair<T,U> &p){\n    cout << \'(\' << p.first << \',\' << p.second << \')\';\n    return os;\n}\n\ntemplate<class T> inline bool chmin(T &a,T b){\n    if (a>b){a=b; return true;} return false;\n}\ntemplate<class T> inline bool chmax(T &a,T b){\n    if (a<b){a=b; return true;} return false;\n}\n\nconst int MAX_N=2e5+10;\n\nint n,k;\nll a[MAX_N];\n\nvoid solve(){\n    ll sum=accumulate(a,a+n,0);\n    if (abs(sum-k)&1LL){cout << ""NO"" << \'\\n\'; return;}\n    vector<int> ans;\n    sum=0;\n    for (int i=0;i<n;++i){\n        sum+=a[i];\n        if ((sum&1LL)&&ans.size()<k-1){\n            ans.emplace_back(i+1);\n            sum=0;\n        }\n    }\n    if (ans.size()<k-1||ans.back()==n){cout << ""NO"" << \'\\n\'; return;}\n    ans.emplace_back(n);\n    cout << ""YES"" << \'\\n\';\n    for (int i=0;i<ans.size();++i) cout << ans[i] << (i+1==ans.size()?\'\\n\':\' \');\n}\n\nint main(){\n    cin.tie(0);\n    ios::sync_with_stdio(false);\n    int t; cin >> t;\n    for (;t--;){\n        cin >> n >> k;\n        for (int i=0;i<n;++i) cin >> a[i];\n        solve();\n    }\n}']",B - Odd Sum Segments,GNU C++17 (64),RUNTIME_ERROR,1196
78773445,rniya,"['#include <bits/stdc++.h>\nusing namespace std;\ntypedef long long ll;\n#define debug(x) cout << #x << \'=\' << x << \'\\n\'\nconst long long MOD=1e9+7;\n//const long long MOD=998244353;\nconst int INF=1e9;\nconst long long IINF=1e18;\nconst int dx[4]={1,0,-1,0};\nconst int dy[4]={0,1,0,-1};\nconst char dir[4]={\'D\',\'R\',\'U\',\'L\'};\n\ntemplate<typename T>\nistream &operator>>(istream &is,vector<T> &v){\n    for (T &x:v) is >> x;\n    return is;\n}\ntemplate<typename T>\nostream &operator<<(ostream &os,const vector<T> &v){\n    for (int i=0;i<v.size();++i){\n        os << v[i] << (i+1==v.size()?\'\\n\':\' \');\n    }\n    return os;\n}\ntemplate<typename T,typename U>\nostream &operator<<(ostream &os,const pair<T,U> &p){\n    cout << \'(\' << p.first << \',\' << p.second << \')\';\n    return os;\n}\n\ntemplate<class T> inline bool chmin(T &a,T b){\n    if (a>b){a=b; return true;} return false;\n}\ntemplate<class T> inline bool chmax(T &a,T b){\n    if (a<b){a=b; return true;} return false;\n}\n\nconst int MAX_N=2e5+10;\n\nint n,k;\nll a[MAX_N];\n\nvoid solve(){\n    ll sum=accumulate(a,a+n,0);\n    if (abs(sum-k)&1LL){cout << ""NO"" << \'\\n\'; return;}\n    vector<int> ans;\n    sum=0;\n    for (int i=0;i<n;++i){\n        sum+=a[i];\n        if ((sum&1LL)&&ans.size()<k-1){\n            ans.emplace_back(i+1);\n            sum=0;\n        }\n    }\n    if (ans.back()==n){cout << ""NO"" << \'\\n\'; return;}\n    ans.emplace_back(n);\n    cout << ""YES"" << \'\\n\';\n    for (int i=0;i<ans.size();++i) cout << ans[i] << (i+1==ans.size()?\'\\n\':\' \');\n}\n\nint main(){\n    cin.tie(0);\n    ios::sync_with_stdio(false);\n    int t; cin >> t;\n    for (;t--;){\n        cin >> n >> k;\n        for (int i=0;i<n;++i) cin >> a[i];\n        solve();\n    }\n}']",B - Odd Sum Segments,GNU C++17 (64),RUNTIME_ERROR,1196
78773036,rniya,"[""#include <bits/stdc++.h>\nusing namespace std;\ntypedef long long ll;\n#define debug(x) cout << #x << '=' << x << '\\n'\nconst long long MOD=1e9+7;\n//const long long MOD=998244353;\nconst int INF=1e9;\nconst long long IINF=1e18;\nconst int dx[4]={1,0,-1,0};\nconst int dy[4]={0,1,0,-1};\nconst char dir[4]={'D','R','U','L'};\n\ntemplate<typename T>\nistream &operator>>(istream &is,vector<T> &v){\n    for (T &x:v) is >> x;\n    return is;\n}\ntemplate<typename T>\nostream &operator<<(ostream &os,const vector<T> &v){\n    for (int i=0;i<v.size();++i){\n        os << v[i] << (i+1==v.size()?'\\n':' ');\n    }\n    return os;\n}\ntemplate<typename T,typename U>\nostream &operator<<(ostream &os,const pair<T,U> &p){\n    cout << '(' << p.first << ',' << p.second << ')';\n    return os;\n}\n\ntemplate<class T> inline bool chmin(T &a,T b){\n    if (a>b){a=b; return true;} return false;\n}\ntemplate<class T> inline bool chmax(T &a,T b){\n    if (a<b){a=b; return true;} return false;\n}\n\nint main(){\n    cin.tie(0);\n    ios::sync_with_stdio(false);\n    int t; cin >> t;\n    for (;t--;){\n        ll a,b,c; cin >> a >> b >> c;\n        cout << (a+b+c)/2 << '\\n';\n    }\n}""]",A - Three Piles of Candies,GNU C++17 (64),OK,1196
